FullGeoName,YEAR,STATE_NAME,STATE_ABBREV,COUNTY_NAME,STATE_COUNTY_FIP_U,opioid_dispensing_rate
"FL, Pasco",2016,Florida,FL,Pasco County,12101,86.6
"FL, Pinellas",2016,Florida,FL,Pinellas County,12103,82.4
"FL, Polk",2016,Florida,FL,Polk County,12105,72.9
"FL, Putnam",2016,Florida,FL,Putnam County,12107,110.0
"FL, Santa Rosa",2016,Florida,FL,Santa Rosa County,12113,97.4
"FL, Sarasota",2016,Florida,FL,Sarasota County,12115,79.0
"FL, Seminole",2016,Florida,FL,Seminole County,12117,55.9
"FL, St. Johns",2016,Florida,FL,St. Johns County,12109,65.0
"FL, St. Lucie",2016,Florida,FL,St. Lucie County,12111,65.6
"FL, Sumter",2016,Florida,FL,Sumter County,12119,72.6
"FL, Suwannee",2016,Florida,FL,Suwannee County,12121,85.7
"FL, Taylor",2016,Florida,FL,Taylor County,12123,113.8
"FL, Union",2016,Florida,FL,Union County,12125,54.6
"FL, Volusia",2016,Florida,FL,Volusia County,12127,81.8
"FL, Wakulla",2016,Florida,FL,Wakulla County,12129,83.8
"FL, Walton",2016,Florida,FL,Walton County,12131,89.0
"FL, Washington",2016,Florida,FL,Washington County,12133,124.7
"GA, Appling",2016,Georgia,GA,Appling County,13001,123.7
"GA, Atkinson",2016,Georgia,GA,Atkinson County,13003,67.9
"GA, Bacon",2016,Georgia,GA,Bacon County,13005,157.5
"GA, Baker",2016,Georgia,GA,Baker County,13007,Data unavailable
"GA, Baldwin",2016,Georgia,GA,Baldwin County,13009,98.4
"GA, Banks",2016,Georgia,GA,Banks County,13011,42.3
"GA, Barrow",2016,Georgia,GA,Barrow County,13013,84.6
"GA, Bartow",2016,Georgia,GA,Bartow County,13015,102.9
"GA, Ben Hill",2016,Georgia,GA,Ben Hill County,13017,199.4
"GA, Berrien",2016,Georgia,GA,Berrien County,13019,56.1
"GA, Bibb",2016,Georgia,GA,Bibb County,13021,130.7
"GA, Bleckley",2016,Georgia,GA,Bleckley County,13023,131.8
"GA, Brantley",2016,Georgia,GA,Brantley County,13025,55.2
"GA, Brooks",2016,Georgia,GA,Brooks County,13027,91.0
"GA, Bryan",2016,Georgia,GA,Bryan County,13029,90.7
"GA, Bulloch",2016,Georgia,GA,Bulloch County,13031,84.7
"GA, Burke",2016,Georgia,GA,Burke County,13033,84.3
"GA, Butts",2016,Georgia,GA,Butts County,13035,100.2
"GA, Calhoun",2016,Georgia,GA,Calhoun County,13037,2.2
"GA, Camden",2016,Georgia,GA,Camden County,13039,73.9
"GA, Candler",2016,Georgia,GA,Candler County,13043,169.7
"GA, Carroll",2016,Georgia,GA,Carroll County,13045,116.6
"GA, Catoosa",2016,Georgia,GA,Catoosa County,13047,116.1
"GA, Charlton",2016,Georgia,GA,Charlton County,13049,104.0
"GA, Chatham",2016,Georgia,GA,Chatham County,13051,84.9
"GA, Chattahoochee",2016,Georgia,GA,Chattahoochee County,13053,Data unavailable
"GA, Chattooga",2016,Georgia,GA,Chattooga County,13055,131.4
"GA, Cherokee",2016,Georgia,GA,Cherokee County,13057,70.0
"GA, Clarke",2016,Georgia,GA,Clarke County,13059,97.1
"GA, Clay",2016,Georgia,GA,Clay County,13061,49.0
"GA, Clayton",2016,Georgia,GA,Clayton County,13063,44.6
"GA, Clinch",2016,Georgia,GA,Clinch County,13065,150.8
"GA, Cobb",2016,Georgia,GA,Cobb County,13067,61.3
"GA, Coffee",2016,Georgia,GA,Coffee County,13069,173.8
"GA, Colquitt",2016,Georgia,GA,Colquitt County,13071,85.7
"GA, Columbia",2016,Georgia,GA,Columbia County,13073,81.0
"GA, Cook",2016,Georgia,GA,Cook County,13075,105.7
"GA, Coweta",2016,Georgia,GA,Coweta County,13077,81.3
"GA, Crawford",2016,Georgia,GA,Crawford County,13079,1.1
"GA, Crisp",2016,Georgia,GA,Crisp County,13081,174.5
"GA, Dade",2016,Georgia,GA,Dade County,13083,74.9
"GA, Dawson",2016,Georgia,GA,Dawson County,13085,135.6
"GA, DeKalb",2016,Georgia,GA,DeKalb County,13089,45.1
"GA, Decatur",2016,Georgia,GA,Decatur County,13087,122.6
"GA, Dodge",2016,Georgia,GA,Dodge County,13091,93.1
"GA, Dooly",2016,Georgia,GA,Dooly County,13093,0.6
"GA, Dougherty",2016,Georgia,GA,Dougherty County,13095,119.3
"GA, Douglas",2016,Georgia,GA,Douglas County,13097,94.5
"GA, Early",2016,Georgia,GA,Early County,13099,118.9
"GA, Echols",2016,Georgia,GA,Echols County,13101,Data unavailable
"GA, Effingham",2016,Georgia,GA,Effingham County,13103,79.7
"GA, Elbert",2016,Georgia,GA,Elbert County,13105,146.7
"GA, Emanuel",2016,Georgia,GA,Emanuel County,13107,113.4
"GA, Evans",2016,Georgia,GA,Evans County,13109,122.0
"GA, Fannin",2016,Georgia,GA,Fannin County,13111,154.3
"GA, Fayette",2016,Georgia,GA,Fayette County,13113,91.8
"GA, Floyd",2016,Georgia,GA,Floyd County,13115,153.3
"GA, Forsyth",2016,Georgia,GA,Forsyth County,13117,51.2
"GA, Franklin",2016,Georgia,GA,Franklin County,13119,122.9
"GA, Fulton",2016,Georgia,GA,Fulton County,13121,49.2
"GA, Gilmer",2016,Georgia,GA,Gilmer County,13123,135.2
"GA, Glascock",2016,Georgia,GA,Glascock County,13125,Data unavailable
"GA, Glynn",2016,Georgia,GA,Glynn County,13127,104.5
"GA, Gordon",2016,Georgia,GA,Gordon County,13129,117.8
"GA, Grady",2016,Georgia,GA,Grady County,13131,78.7
"GA, Greene",2016,Georgia,GA,Greene County,13133,142.0
"GA, Gwinnett",2016,Georgia,GA,Gwinnett County,13135,47.4
"GA, Habersham",2016,Georgia,GA,Habersham County,13137,101.8
"GA, Hall",2016,Georgia,GA,Hall County,13139,94.5
"GA, Hancock",2016,Georgia,GA,Hancock County,13141,53.7
"GA, Haralson",2016,Georgia,GA,Haralson County,13143,193.7
"GA, Harris",2016,Georgia,GA,Harris County,13145,7.8
"GA, Hart",2016,Georgia,GA,Hart County,13147,103.5
"GA, Heard",2016,Georgia,GA,Heard County,13149,0.6
"GA, Henry",2016,Georgia,GA,Henry County,13151,78.6
"GA, Houston",2016,Georgia,GA,Houston County,13153,93.5
"GA, Irwin",2016,Georgia,GA,Irwin County,13155,57.2
"GA, Jackson",2016,Georgia,GA,Jackson County,13157,116.6
"GA, Jasper",2016,Georgia,GA,Jasper County,13159,58.8
"GA, Jeff Davis",2016,Georgia,GA,Jeff Davis County,13161,91.7
"GA, Jefferson",2016,Georgia,GA,Jefferson County,13163,125.1
"GA, Jenkins",2016,Georgia,GA,Jenkins County,13165,31.1
"GA, Johnson",2016,Georgia,GA,Johnson County,13167,33.8
"GA, Jones",2016,Georgia,GA,Jones County,13169,53.8
"GA, Lamar",2016,Georgia,GA,Lamar County,13171,75.6
"GA, Lanier",2016,Georgia,GA,Lanier County,13173,79.5
"GA, Laurens",2016,Georgia,GA,Laurens County,13175,122.8
"GA, Lee",2016,Georgia,GA,Lee County,13177,52.4
"GA, Liberty",2016,Georgia,GA,Liberty County,13179,55.0
"GA, Lincoln",2016,Georgia,GA,Lincoln County,13181,26.9
"GA, Long",2016,Georgia,GA,Long County,13183,0.1
"GA, Lowndes",2016,Georgia,GA,Lowndes County,13185,92.7
"GA, Lumpkin",2016,Georgia,GA,Lumpkin County,13187,83.1
"GA, Macon",2016,Georgia,GA,Macon County,13193,68.0
"GA, Madison",2016,Georgia,GA,Madison County,13195,103.6
"GA, Marion",2016,Georgia,GA,Marion County,13197,19.4
"GA, McDuffie",2016,Georgia,GA,McDuffie County,13189,163.2
"GA, McIntosh",2016,Georgia,GA,McIntosh County,13191,75.2
"GA, Meriwether",2016,Georgia,GA,Meriwether County,13199,82.8
"GA, Miller",2016,Georgia,GA,Miller County,13201,108.8
"GA, Mitchell",2016,Georgia,GA,Mitchell County,13205,100.4
"GA, Monroe",2016,Georgia,GA,Monroe County,13207,67.8
"GA, Montgomery",2016,Georgia,GA,Montgomery County,13209,36.9
"GA, Morgan",2016,Georgia,GA,Morgan County,13211,79.4
"GA, Murray",2016,Georgia,GA,Murray County,13213,97.7
"GA, Muscogee",2016,Georgia,GA,Muscogee County,13215,90.7
"GA, Newton",2016,Georgia,GA,Newton County,13217,81.9
"GA, Oconee",2016,Georgia,GA,Oconee County,13219,63.2
"GA, Oglethorpe",2016,Georgia,GA,Oglethorpe County,13221,40.3
"GA, Paulding",2016,Georgia,GA,Paulding County,13223,58.6
"GA, Peach",2016,Georgia,GA,Peach County,13225,88.7
"GA, Pickens",2016,Georgia,GA,Pickens County,13227,122.0
"GA, Pierce",2016,Georgia,GA,Pierce County,13229,64.6
"GA, Pike",2016,Georgia,GA,Pike County,13231,12.4
"GA, Polk",2016,Georgia,GA,Polk County,13233,166.8
"GA, Pulaski",2016,Georgia,GA,Pulaski County,13235,88.7
"GA, Putnam",2016,Georgia,GA,Putnam County,13237,67.9
"GA, Quitman",2016,Georgia,GA,Quitman County,13239,Data unavailable
"GA, Rabun",2016,Georgia,GA,Rabun County,13241,134.0
"GA, Randolph",2016,Georgia,GA,Randolph County,13243,138.3
"GA, Richmond",2016,Georgia,GA,Richmond County,13245,86.8
"GA, Rockdale",2016,Georgia,GA,Rockdale County,13247,79.3
"GA, Schley",2016,Georgia,GA,Schley County,13249,3.2
"GA, Screven",2016,Georgia,GA,Screven County,13251,58.1
"GA, Seminole",2016,Georgia,GA,Seminole County,13253,178.8
"GA, Spalding",2016,Georgia,GA,Spalding County,13255,136.7
"GA, Stephens",2016,Georgia,GA,Stephens County,13257,163.7
"GA, Stewart",2016,Georgia,GA,Stewart County,13259,61.9
"GA, Sumter",2016,Georgia,GA,Sumter County,13261,105.7
"GA, Talbot",2016,Georgia,GA,Talbot County,13263,Data unavailable
"GA, Taliaferro",2016,Georgia,GA,Taliaferro County,13265,Data unavailable
"GA, Tattnall",2016,Georgia,GA,Tattnall County,13267,54.1
"GA, Taylor",2016,Georgia,GA,Taylor County,13269,72.9
"GA, Telfair",2016,Georgia,GA,Telfair County,13271,58.6
"GA, Terrell",2016,Georgia,GA,Terrell County,13273,51.3
"GA, Thomas",2016,Georgia,GA,Thomas County,13275,107.4
"GA, Tift",2016,Georgia,GA,Tift County,13277,149.2
"GA, Toombs",2016,Georgia,GA,Toombs County,13279,152.8
"GA, Towns",2016,Georgia,GA,Towns County,13281,111.0
"GA, Treutlen",2016,Georgia,GA,Treutlen County,13283,76.6
"GA, Troup",2016,Georgia,GA,Troup County,13285,98.9
"GA, Turner",2016,Georgia,GA,Turner County,13287,84.2
"GA, Twiggs",2016,Georgia,GA,Twiggs County,13289,1.3
"GA, Union",2016,Georgia,GA,Union County,13291,128.6
"GA, Upson",2016,Georgia,GA,Upson County,13293,138.4
"GA, Walker",2016,Georgia,GA,Walker County,13295,54.8
"GA, Walton",2016,Georgia,GA,Walton County,13297,111.0
"GA, Ware",2016,Georgia,GA,Ware County,13299,221.3
"GA, Warren",2016,Georgia,GA,Warren County,13301,0.2
"GA, Washington",2016,Georgia,GA,Washington County,13303,95.6
"GA, Wayne",2016,Georgia,GA,Wayne County,13305,144.0
"GA, Webster",2016,Georgia,GA,Webster County,13307,60.0
"GA, Wheeler",2016,Georgia,GA,Wheeler County,13309,32.9
"GA, White",2016,Georgia,GA,White County,13311,100.9
"GA, Whitfield",2016,Georgia,GA,Whitfield County,13313,93.4
"GA, Wilcox",2016,Georgia,GA,Wilcox County,13315,3.5
"GA, Wilkes",2016,Georgia,GA,Wilkes County,13317,138.0
"GA, Wilkinson",2016,Georgia,GA,Wilkinson County,13319,92.0
"GA, Worth",2016,Georgia,GA,Worth County,13321,95.4
"HI, Hawaii",2016,Hawaii,HI,Hawaii County,15001,66.4
"HI, Honolulu",2016,Hawaii,HI,Honolulu County,15003,33.6
"HI, Kalawao",2016,Hawaii,HI,Kalawao County,15005,Data unavailable
"HI, Kauai",2016,Hawaii,HI,Kauai County,15007,55.1
"HI, Maui",2016,Hawaii,HI,Maui County,15009,56.8
"IA, Adair",2016,Iowa,IA,Adair County,19001,51.9
"IA, Adams",2016,Iowa,IA,Adams County,19003,13.3
"IA, Allamakee",2016,Iowa,IA,Allamakee County,19005,44.5
"IA, Appanoose",2016,Iowa,IA,Appanoose County,19007,117.1
"IA, Audubon",2016,Iowa,IA,Audubon County,19009,47.4
"IA, Benton",2016,Iowa,IA,Benton County,19011,12.9
"IA, Black Hawk",2016,Iowa,IA,Black Hawk County,19013,72.9
"IA, Boone",2016,Iowa,IA,Boone County,19015,61.1
"IA, Bremer",2016,Iowa,IA,Bremer County,19017,48.5
"IA, Buchanan",2016,Iowa,IA,Buchanan County,19019,37.8
"IA, Buena Vista",2016,Iowa,IA,Buena Vista County,19021,42.2
"IA, Butler",2016,Iowa,IA,Butler County,19023,17.1
"IA, Calhoun",2016,Iowa,IA,Calhoun County,19025,68.0
"IA, Carroll",2016,Iowa,IA,Carroll County,19027,99.3
"IA, Cass",2016,Iowa,IA,Cass County,19029,100.2
"IA, Cedar",2016,Iowa,IA,Cedar County,19031,19.8
"IA, Cerro Gordo",2016,Iowa,IA,Cerro Gordo County,19033,97.8
"IA, Cherokee",2016,Iowa,IA,Cherokee County,19035,43.2
"IA, Chickasaw",2016,Iowa,IA,Chickasaw County,19037,26.9
"IA, Clarke",2016,Iowa,IA,Clarke County,19039,87.6
"IA, Clay",2016,Iowa,IA,Clay County,19041,105.1
"IA, Clayton",2016,Iowa,IA,Clayton County,19043,28.4
"IA, Clinton",2016,Iowa,IA,Clinton County,19045,79.1
"IA, Crawford",2016,Iowa,IA,Crawford County,19047,63.5
"IA, Dallas",2016,Iowa,IA,Dallas County,19049,17.6
"IA, Davis",2016,Iowa,IA,Davis County,19051,58.1
"IA, Decatur",2016,Iowa,IA,Decatur County,19053,45.3
"IA, Delaware",2016,Iowa,IA,Delaware County,19055,46.5
"IA, Des Moines",2016,Iowa,IA,Des Moines County,19057,95.6
"IA, Dickinson",2016,Iowa,IA,Dickinson County,19059,77.6
"IA, Dubuque",2016,Iowa,IA,Dubuque County,19061,61.2
"IA, Emmet",2016,Iowa,IA,Emmet County,19063,62.8
"IA, Fayette",2016,Iowa,IA,Fayette County,19065,64.8
"IA, Floyd",2016,Iowa,IA,Floyd County,19067,85.2
"IA, Franklin",2016,Iowa,IA,Franklin County,19069,7.7
"IA, Fremont",2016,Iowa,IA,Fremont County,19071,71.2
"IA, Greene",2016,Iowa,IA,Greene County,19073,92.8
"IA, Grundy",2016,Iowa,IA,Grundy County,19075,31.8
"IA, Guthrie",2016,Iowa,IA,Guthrie County,19077,2.6
"IA, Hamilton",2016,Iowa,IA,Hamilton County,19079,65.1
"IA, Hancock",2016,Iowa,IA,Hancock County,19081,0.3
"IA, Hardin",2016,Iowa,IA,Hardin County,19083,55.9
"IA, Harrison",2016,Iowa,IA,Harrison County,19085,69.5
"IA, Henry",2016,Iowa,IA,Henry County,19087,68.4
"IA, Howard",2016,Iowa,IA,Howard County,19089,30.8
"IA, Humboldt",2016,Iowa,IA,Humboldt County,19091,61.5
"IA, Ida",2016,Iowa,IA,Ida County,19093,57.5
"IA, Iowa",2016,Iowa,IA,Iowa County,19095,35.7
"IA, Jackson",2016,Iowa,IA,Jackson County,19097,35.8
"IA, Jasper",2016,Iowa,IA,Jasper County,19099,70.4
"IA, Jefferson",2016,Iowa,IA,Jefferson County,19101,91.5
"IA, Johnson",2016,Iowa,IA,Johnson County,19103,32.3
"IA, Jones",2016,Iowa,IA,Jones County,19105,46.6
"IA, Keokuk",2016,Iowa,IA,Keokuk County,19107,Data unavailable
"IA, Kossuth",2016,Iowa,IA,Kossuth County,19109,38.4
"IA, Lee",2016,Iowa,IA,Lee County,19111,125.6
"IA, Linn",2016,Iowa,IA,Linn County,19113,65.0
"IA, Louisa",2016,Iowa,IA,Louisa County,19115,27.8
"IA, Lucas",2016,Iowa,IA,Lucas County,19117,107.6
"IA, Lyon",2016,Iowa,IA,Lyon County,19119,24.9
"IA, Madison",2016,Iowa,IA,Madison County,19121,84.2
"IA, Mahaska",2016,Iowa,IA,Mahaska County,19123,67.9
"IA, Marion",2016,Iowa,IA,Marion County,19125,61.2
"IA, Marshall",2016,Iowa,IA,Marshall County,19127,77.4
"IA, Mills",2016,Iowa,IA,Mills County,19129,40.5
"IA, Mitchell",2016,Iowa,IA,Mitchell County,19131,26.8
"IA, Monona",2016,Iowa,IA,Monona County,19133,91.4
"IA, Monroe",2016,Iowa,IA,Monroe County,19135,94.3
"IA, Montgomery",2016,Iowa,IA,Montgomery County,19137,83.7
"IA, Muscatine",2016,Iowa,IA,Muscatine County,19139,58.6
"IA, Osceola",2016,Iowa,IA,Osceola County,19143,34.9
"IA, O’Brien",2016,Iowa,IA,O’Brien County,19141,57.9
"IA, Page",2016,Iowa,IA,Page County,19145,112.4
"IA, Palo Alto",2016,Iowa,IA,Palo Alto County,19147,38.0
"IA, Plymouth",2016,Iowa,IA,Plymouth County,19149,45.4
"IA, Pocahontas",2016,Iowa,IA,Pocahontas County,19151,63.2
"IA, Polk",2016,Iowa,IA,Polk County,19153,82.2
"IA, Pottawattamie",2016,Iowa,IA,Pottawattamie County,19155,90.6
"IA, Poweshiek",2016,Iowa,IA,Poweshiek County,19157,54.3
"IA, Ringgold",2016,Iowa,IA,Ringgold County,19159,89.3
"IA, Sac",2016,Iowa,IA,Sac County,19161,18.4
"IA, Scott",2016,Iowa,IA,Scott County,19163,73.3
"IA, Shelby",2016,Iowa,IA,Shelby County,19165,60.6
"IA, Sioux",2016,Iowa,IA,Sioux County,19167,32.0
"IA, Story",2016,Iowa,IA,Story County,19169,41.6
"IA, Tama",2016,Iowa,IA,Tama County,19171,31.0
"IA, Taylor",2016,Iowa,IA,Taylor County,19173,20.6
"IA, Union",2016,Iowa,IA,Union County,19175,126.2
"IA, Van Buren",2016,Iowa,IA,Van Buren County,19177,1.4
"IA, Wapello",2016,Iowa,IA,Wapello County,19179,120.7
"IA, Warren",2016,Iowa,IA,Warren County,19181,40.5
"IA, Washington",2016,Iowa,IA,Washington County,19183,45.6
"IA, Wayne",2016,Iowa,IA,Wayne County,19185,15.8
"IA, Webster",2016,Iowa,IA,Webster County,19187,90.4
"IA, Winnebago",2016,Iowa,IA,Winnebago County,19189,54.5
"IA, Winneshiek",2016,Iowa,IA,Winneshiek County,19191,47.2
"IA, Woodbury",2016,Iowa,IA,Woodbury County,19193,72.7
"IA, Worth",2016,Iowa,IA,Worth County,19195,0.8
"IA, Wright",2016,Iowa,IA,Wright County,19197,64.7
"ID, Ada",2016,Idaho,ID,Ada County,16001,72.0
"ID, Adams",2016,Idaho,ID,Adams County,16003,Data unavailable
"ID, Bannock",2016,Idaho,ID,Bannock County,16005,101.6
"ID, Bear Lake",2016,Idaho,ID,Bear Lake County,16007,113.3
"ID, Benewah",2016,Idaho,ID,Benewah County,16009,90.0
"ID, Bingham",2016,Idaho,ID,Bingham County,16011,66.8
"ID, Blaine",2016,Idaho,ID,Blaine County,16013,46.0
"ID, Boise",2016,Idaho,ID,Boise County,16015,Data unavailable
"ID, Bonner",2016,Idaho,ID,Bonner County,16017,65.0
"ID, Bonneville",2016,Idaho,ID,Bonneville County,16019,92.3
"ID, Boundary",2016,Idaho,ID,Boundary County,16021,99.8
"ID, Butte",2016,Idaho,ID,Butte County,16023,99.3
"ID, Camas",2016,Idaho,ID,Camas County,16025,Data unavailable
"ID, Canyon",2016,Idaho,ID,Canyon County,16027,76.3
"ID, Caribou",2016,Idaho,ID,Caribou County,16029,107.1
"ID, Cassia",2016,Idaho,ID,Cassia County,16031,102.8
"ID, Clark",2016,Idaho,ID,Clark County,16033,Data unavailable
"ID, Clearwater",2016,Idaho,ID,Clearwater County,16035,64.5
"ID, Custer",2016,Idaho,ID,Custer County,16037,24.6
"ID, Elmore",2016,Idaho,ID,Elmore County,16039,69.2
"ID, Franklin",2016,Idaho,ID,Franklin County,16041,75.7
"ID, Fremont",2016,Idaho,ID,Fremont County,16043,43.3
"ID, Gem",2016,Idaho,ID,Gem County,16045,108.8
"ID, Gooding",2016,Idaho,ID,Gooding County,16047,60.0
"ID, Idaho",2016,Idaho,ID,Idaho County,16049,56.4
"ID, Jefferson",2016,Idaho,ID,Jefferson County,16051,37.5
"ID, Jerome",2016,Idaho,ID,Jerome County,16053,70.9
"ID, Kootenai",2016,Idaho,ID,Kootenai County,16055,95.0
"ID, Latah",2016,Idaho,ID,Latah County,16057,61.2
"ID, Lemhi",2016,Idaho,ID,Lemhi County,16059,99.1
"ID, Lewis",2016,Idaho,ID,Lewis County,16061,8.9
"ID, Lincoln",2016,Idaho,ID,Lincoln County,16063,Data unavailable
"ID, Madison",2016,Idaho,ID,Madison County,16065,51.8
"ID, Minidoka",2016,Idaho,ID,Minidoka County,16067,30.3
"ID, Nez Perce",2016,Idaho,ID,Nez Perce County,16069,127.8
"ID, Oneida",2016,Idaho,ID,Oneida County,16071,103.8
"ID, Owyhee",2016,Idaho,ID,Owyhee County,16073,12.1
"ID, Payette",2016,Idaho,ID,Payette County,16075,47.9
"ID, Power",2016,Idaho,ID,Power County,16077,71.6
"ID, Shoshone",2016,Idaho,ID,Shoshone County,16079,106.5
"ID, Teton",2016,Idaho,ID,Teton County,16081,57.8
"ID, Twin Falls",2016,Idaho,ID,Twin Falls County,16083,99.9
"ID, Valley",2016,Idaho,ID,Valley County,16085,95.9
"ID, Washington",2016,Idaho,ID,Washington County,16087,113.5
"IL, Adams",2016,Illinois,IL,Adams County,17001,133.7
"IL, Alexander",2016,Illinois,IL,Alexander County,17003,4.4
"IL, Bond",2016,Illinois,IL,Bond County,17005,55.5
"IL, Boone",2016,Illinois,IL,Boone County,17007,50.6
"IL, Brown",2016,Illinois,IL,Brown County,17009,2.7
"IL, Bureau",2016,Illinois,IL,Bureau County,17011,31.0
"IL, Calhoun",2016,Illinois,IL,Calhoun County,17013,2.0
"IL, Carroll",2016,Illinois,IL,Carroll County,17015,36.2
"IL, Cass",2016,Illinois,IL,Cass County,17017,24.6
"IL, Champaign",2016,Illinois,IL,Champaign County,17019,65.9
"IL, Christian",2016,Illinois,IL,Christian County,17021,86.8
"IL, Clark",2016,Illinois,IL,Clark County,17023,26.6
"IL, Clay",2016,Illinois,IL,Clay County,17025,76.0
"IL, Clinton",2016,Illinois,IL,Clinton County,17027,34.2
"IL, Coles",2016,Illinois,IL,Coles County,17029,99.8
"IL, Cook",2016,Illinois,IL,Cook County,17031,41.3
"IL, Crawford",2016,Illinois,IL,Crawford County,17033,32.0
"IL, Cumberland",2016,Illinois,IL,Cumberland County,17035,0.6
"IL, De Witt",2016,Illinois,IL,De Witt County,17039,85.3
"IL, DeKalb",2016,Illinois,IL,DeKalb County,17037,57.7
"IL, Douglas",2016,Illinois,IL,Douglas County,17041,32.4
"IL, DuPage",2016,Illinois,IL,DuPage County,17043,46.7
"IL, Edgar",2016,Illinois,IL,Edgar County,17045,105.5
"IL, Edwards",2016,Illinois,IL,Edwards County,17047,96.2
"IL, Effingham",2016,Illinois,IL,Effingham County,17049,71.2
"IL, Fayette",2016,Illinois,IL,Fayette County,17051,61.5
"IL, Ford",2016,Illinois,IL,Ford County,17053,3.7
"IL, Franklin",2016,Illinois,IL,Franklin County,17055,138.5
"IL, Fulton",2016,Illinois,IL,Fulton County,17057,69.1
"IL, Gallatin",2016,Illinois,IL,Gallatin County,17059,0.1
"IL, Greene",2016,Illinois,IL,Greene County,17061,2.5
"IL, Grundy",2016,Illinois,IL,Grundy County,17063,91.6
"IL, Hamilton",2016,Illinois,IL,Hamilton County,17065,2.7
"IL, Hancock",2016,Illinois,IL,Hancock County,17067,25.9
"IL, Hardin",2016,Illinois,IL,Hardin County,17069,239.5
"IL, Henderson",2016,Illinois,IL,Henderson County,17071,0.3
"IL, Henry",2016,Illinois,IL,Henry County,17073,61.5
"IL, Iroquois",2016,Illinois,IL,Iroquois County,17075,57.6
"IL, Jackson",2016,Illinois,IL,Jackson County,17077,104.5
"IL, Jasper",2016,Illinois,IL,Jasper County,17079,42.3
"IL, Jefferson",2016,Illinois,IL,Jefferson County,17081,113.7
"IL, Jersey",2016,Illinois,IL,Jersey County,17083,117.9
"IL, Jo Daviess",2016,Illinois,IL,Jo Daviess County,17085,38.2
"IL, Johnson",2016,Illinois,IL,Johnson County,17087,29.8
"IL, Kane",2016,Illinois,IL,Kane County,17089,41.5
"IL, Kankakee",2016,Illinois,IL,Kankakee County,17091,81.8
"IL, Kendall",2016,Illinois,IL,Kendall County,17093,52.1
"IL, Knox",2016,Illinois,IL,Knox County,17095,106.9
"IL, La Salle",2016,Illinois,IL,La Salle County,17099,84.6
"IL, Lake",2016,Illinois,IL,Lake County,17097,52.2
"IL, Lawrence",2016,Illinois,IL,Lawrence County,17101,86.8
"IL, Lee",2016,Illinois,IL,Lee County,17103,63.2
"IL, Livingston",2016,Illinois,IL,Livingston County,17105,71.3
"IL, Logan",2016,Illinois,IL,Logan County,17107,80.1
"IL, Macon",2016,Illinois,IL,Macon County,17115,98.2
"IL, Macoupin",2016,Illinois,IL,Macoupin County,17117,39.2
"IL, Madison",2016,Illinois,IL,Madison County,17119,106.1
